Logradouro;Intervalo de Datas;Hora;Caminhao grande;Caminhao md/grd;Caminhao peq/md;Caminhao pequeno;Moto;Nao Reconhecido;Oibus grande;Oibus pequeno;Passeio grande;Passeio pequeno
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;09:15:00 - 09:29:59;2;14;10;0;57;9;6;0;31;256
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;09:30:00 - 09:44:59;3;22;6;0;51;19;8;0;38;251
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;09:45:00 - 09:59:59;5;22;13;0;58;17;3;0;41;276
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;10:00:00 - 10:14:59;7;18;13;0;74;15;7;0;40;294
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;10:15:00 - 10:29:59;7;31;16;0;57;13;6;0;35;277
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;10:30:00 - 10:44:59;12;24;13;0;60;21;4;0;37;311
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;10:45:00 - 10:59:59;5;23;20;0;66;17;3;0;40;284
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;11:00:00 - 11:14:59;10;17;14;0;66;13;2;0;48;261
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;11:15:00 - 11:29:59;5;13;10;0;63;11;6;0;48;301
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;11:30:00 - 11:44:59;10;14;6;0;66;18;7;0;38;288
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;11:45:00 - 11:59:59;6;27;13;0;68;18;3;0;29;306
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;12:00:00 - 12:14:59;7;19;13;0;82;18;3;0;32;281
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;12:15:00 - 12:29:59;9;20;7;0;58;20;3;0;34;299
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;12:30:00 - 12:44:59;6;15;6;0;57;18;3;0;29;314
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;12:45:00 - 12:59:59;0;14;9;0;64;12;14;0;30;317
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;13:00:00 - 13:14:59;5;13;7;0;53;16;4;0;37;312
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;13:15:00 - 13:29:59;5;15;14;0;49;8;2;0;29;281
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;13:30:00 - 13:44:59;6;15;12;0;44;13;4;0;35;262
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;13:45:00 - 13:59:59;3;10;17;0;58;20;4;0;30;296
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;14:00:00 - 14:14:59;5;20;14;0;47;12;6;0;44;300
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;14:15:00 - 14:29:59;7;24;11;0;52;13;6;0;47;300
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;14:30:00 - 14:44:59;5;24;14;0;73;13;3;0;36;290
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;14:45:00 - 14:59:59;13;21;12;0;52;19;5;0;41;271
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;15:00:00 - 15:14:59;3;22;11;0;41;11;2;0;22;191
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;15:15:00 - 15:29:59;4;19;12;0;45;9;6;0;21;242
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;15:30:00 - 15:44:59;8;22;10;0;71;15;5;0;38;282
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;15:45:00 - 15:59:59;8;32;16;0;48;22;7;0;37;299
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;16:00:00 - 16:14:59;10;29;17;0;57;20;0;0;24;311
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;16:15:00 - 16:29:59;3;35;12;0;54;24;5;0;40;296
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;16:30:00 - 16:44:59;6;23;12;0;44;19;6;0;33;332
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;16:45:00 - 16:59:59;7;21;13;0;63;29;4;0;33;315
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;17:00:00 - 17:14:59;5;30;9;0;92;37;3;0;27;359
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;17:15:00 - 17:29:59;7;19;7;0;58;32;3;0;33;293
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;17:30:00 - 17:44:59;3;13;8;0;64;26;2;0;18;291
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;17:45:00 - 17:59:59;2;8;4;0;46;22;3;0;17;239
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;18:00:00 - 18:14:59;7;13;12;0;62;24;3;0;21;249
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;18:15:00 - 18:29:59;6;13;12;0;63;30;4;0;15;385
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;18:30:00 - 18:44:59;2;7;5;0;61;32;4;0;15;238
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;18:45:00 - 18:59:59;3;8;4;0;71;20;7;0;19;316
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;19:00:00 - 19:14:59;2;4;3;0;34;10;7;0;14;207
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;19:15:00 - 19:29:59;3;12;5;0;44;24;4;0;22;286
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;19:30:00 - 19:44:59;2;10;5;0;47;13;7;0;15;244
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;19:45:00 - 19:59:59;7;6;7;0;42;13;9;0;18;216
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;20:00:00 - 20:14:59;4;5;6;0;42;10;7;0;26;196
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;20:15:00 - 20:29:59;4;5;5;0;48;13;8;0;12;212
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;20:30:00 - 20:44:59;4;8;1;0;38;7;4;0;16;186
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;20:45:00 - 20:59:59;7;9;5;0;40;8;5;0;13;197
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;21:00:00 - 21:14:59;2;1;1;0;29;17;9;0;11;181
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;21:15:00 - 21:29:59;5;4;2;0;38;22;1;0;14;178
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;21:30:00 - 21:44:59;2;5;3;0;36;11;5;0;8;201
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;21:45:00 - 21:59:59;2;5;1;0;31;12;6;0;8;203
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;22:00:00 - 22:14:59;0;0;3;0;48;11;5;0;12;217
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;22:15:00 - 22:29:59;4;3;1;0;48;14;4;0;12;160
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;22:30:00 - 22:44:59;3;5;0;0;27;6;9;0;16;118
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;22:45:00 - 22:59:59;2;6;0;0;18;3;5;0;25;89
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;23:00:00 - 23:14:59;2;5;3;0;22;3;9;0;11;73
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;23:15:00 - 23:29:59;1;4;0;0;14;3;10;0;12;63
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;23:30:00 - 23:44:59;4;4;0;0;7;0;7;0;6;43
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;9/6/2015;23:45:00 - 23:59:59;0;5;1;0;13;1;8;0;8;47
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;00:00:00 - 00:14:59;5;3;0;0;12;0;6;0;5;30
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;00:15:00 - 00:29:59;0;3;2;0;5;0;3;0;5;19
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;00:30:00 - 00:44:59;1;2;1;0;6;2;7;0;10;22
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;00:45:00 - 00:59:59;1;2;0;0;6;0;3;0;5;17
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;01:00:00 - 01:14:59;3;4;0;0;4;1;2;0;4;13
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;01:15:00 - 01:29:59;1;0;1;0;1;1;2;0;3;9
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;01:30:00 - 01:44:59;1;3;0;0;3;1;2;0;4;16
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;01:45:00 - 01:59:59;1;2;1;0;2;1;1;0;5;8
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;02:00:00 - 02:14:59;0;3;1;0;3;0;1;0;4;10
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;02:15:00 - 02:29:59;2;2;0;0;5;0;3;0;5;9
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;02:30:00 - 02:44:59;1;0;1;0;1;0;2;0;2;8
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;02:45:00 - 02:59:59;0;1;1;0;5;1;0;0;4;13
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;03:00:00 - 03:14:59;0;2;2;0;2;3;4;0;2;11
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;03:15:00 - 03:29:59;0;1;1;0;5;2;3;0;2;12
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;03:30:00 - 03:44:59;1;5;0;0;2;3;2;0;4;10
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;03:45:00 - 03:59:59;2;1;0;0;5;0;1;0;7;10
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;04:00:00 - 04:14:59;2;3;0;0;5;0;2;0;5;8
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;04:15:00 - 04:29:59;2;1;1;0;9;1;7;0;8;15
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;04:30:00 - 04:44:59;0;2;1;0;5;2;3;0;9;26
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;04:45:00 - 04:59:59;3;4;1;0;7;3;9;0;18;31
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;05:00:00 - 05:14:59;5;4;1;0;13;5;5;0;8;46
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;05:15:00 - 05:29:59;4;3;1;0;24;9;6;0;13;56
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;05:30:00 - 05:44:59;3;9;2;0;25;10;13;0;19;105
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;05:45:00 - 05:59:59;6;8;3;0;54;15;8;0;23;157
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;06:00:00 - 06:14:59;6;13;5;0;44;20;18;0;21;203
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;06:15:00 - 06:29:59;9;7;4;0;60;25;18;0;28;246
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;06:30:00 - 06:44:59;9;16;13;0;55;25;6;0;29;278
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;06:45:00 - 06:59:59;1;11;10;0;74;27;5;0;19;342
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;07:00:00 - 07:14:59;7;19;10;0;67;23;4;0;22;313
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;07:15:00 - 07:29:59;2;20;3;0;69;23;5;0;29;339
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;07:30:00 - 07:44:59;3;13;5;0;89;19;1;0;35;323
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;07:45:00 - 07:59:59;4;20;9;0;88;26;3;0;30;302
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;08:00:00 - 08:14:59;1;13;11;0;81;21;4;0;28;275
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;08:15:00 - 08:29:59;4;21;8;0;66;14;2;0;25;269
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;08:30:00 - 08:44:59;1;20;11;0;55;18;1;0;31;259
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;08:45:00 - 08:59:59;2;19;15;0;64;16;5;0;39;235
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;09:00:00 - 09:14:59;6;8;16;0;68;13;3;0;27;257
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;09:15:00 - 09:29:59;5;12;12;0;52;25;1;0;37;285
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;09:30:00 - 09:44:59;7;10;10;0;56;15;6;0;45;259
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;09:45:00 - 09:59:59;4;16;8;0;47;14;7;0;31;259
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;10:00:00 - 10:14:59;0;6;3;0;39;14;0;0;18;133
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;10:15:00 - 10:29:59;7;20;6;0;59;29;10;0;31;237
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;10:30:00 - 10:44:59;3;10;10;0;41;13;1;0;32;193
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;10:45:00 - 10:59:59;3;17;9;0;54;15;3;0;28;232
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;11:00:00 - 11:14:59;2;15;11;0;53;12;3;0;39;250
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;11:15:00 - 11:29:59;7;17;6;0;60;25;5;0;34;289
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;11:30:00 - 11:44:59;11;16;11;0;57;29;8;0;40;265
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;11:45:00 - 11:59:59;7;15;13;0;62;15;4;0;30;294
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;12:00:00 - 12:14:59;5;13;9;0;84;23;2;0;24;285
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;12:15:00 - 12:29:59;4;15;9;0;60;18;3;0;38;307
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;12:30:00 - 12:44:59;1;20;7;0;52;18;12;0;25;261
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;12:45:00 - 12:59:59;3;19;4;0;47;13;4;0;35;274
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;13:00:00 - 13:14:59;5;10;6;0;59;16;5;0;31;249
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;13:15:00 - 13:29:59;5;12;16;0;51;9;4;0;44;275
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;13:30:00 - 13:44:59;0;19;11;0;53;12;4;0;32;270
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;13:45:00 - 13:59:59;2;20;10;0;56;12;5;0;35;282
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;14:00:00 - 14:14:59;7;13;8;0;55;12;6;0;35;310
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;14:15:00 - 14:29:59;4;22;15;0;65;8;4;0;33;328
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;14:30:00 - 14:44:59;8;28;12;0;59;15;1;0;39;305
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;14:45:00 - 14:59:59;3;24;12;0;63;10;8;0;37;307
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;15:00:00 - 15:14:59;5;28;14;0;75;7;6;0;45;288
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;15:15:00 - 15:29:59;4;27;12;0;58;21;6;0;45;268
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;15:30:00 - 15:44:59;8;28;10;0;66;13;5;0;44;268
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;15:45:00 - 15:59:59;4;30;14;0;55;18;8;0;32;287
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;16:00:00 - 16:14:59;5;20;15;0;66;15;3;0;30;274
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;16:15:00 - 16:29:59;5;22;12;0;54;17;5;0;39;283
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;16:30:00 - 16:44:59;8;16;12;0;68;22;6;0;38;309
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;16:45:00 - 16:59:59;12;20;15;0;56;25;7;0;24;349
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;17:00:00 - 17:14:59;1;14;6;0;40;22;3;0;20;206
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;17:15:00 - 17:29:59;7;15;8;0;57;28;3;0;13;252
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;17:30:00 - 17:44:59;5;20;10;0;50;26;2;0;19;237
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;17:45:00 - 17:59:59;2;10;10;0;76;28;7;0;24;367
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;18:00:00 - 18:14:59;4;15;3;0;81;27;8;0;30;369
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;18:15:00 - 18:29:59;1;14;11;0;74;16;4;0;13;359
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;18:30:00 - 18:44:59;4;8;8;0;44;4;0;0;8;284
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;18:45:00 - 18:59:59;4;6;10;0;53;25;7;0;22;328
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;19:00:00 - 19:14:59;2;11;9;0;68;15;5;0;17;338
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;19:15:00 - 19:29:59;6;7;7;0;59;13;5;0;20;283
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;19:30:00 - 19:44:59;6;6;3;0;52;17;7;0;12;237
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;19:45:00 - 19:59:59;2;6;5;0;31;13;5;0;14;215
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;20:00:00 - 20:14:59;1;7;3;0;42;17;8;0;20;214
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;20:15:00 - 20:29:59;5;7;2;0;38;12;2;0;23;199
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;20:30:00 - 20:44:59;5;3;2;0;40;7;5;0;15;186
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;20:45:00 - 20:59:59;3;4;1;0;36;14;14;0;13;179
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;21:00:00 - 21:14:59;2;10;3;0;36;11;6;0;12;207
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;21:15:00 - 21:29:59;4;3;1;0;33;14;4;0;10;213
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;21:30:00 - 21:44:59;2;3;1;0;47;12;9;0;17;200
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;21:45:00 - 21:59:59;8;6;1;0;48;18;3;0;13;190
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;22:00:00 - 22:14:59;2;12;1;0;41;12;5;0;19;215
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;22:15:00 - 22:29:59;3;3;4;0;33;5;8;0;23;177
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;22:30:00 - 22:44:59;3;4;0;0;25;6;9;0;17;121
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;22:45:00 - 22:59:59;5;3;1;0;12;2;6;0;23;99
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;23:00:00 - 23:14:59;3;4;1;0;12;5;6;0;7;95
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;23:15:00 - 23:29:59;2;5;0;0;12;4;5;0;11;60
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;23:30:00 - 23:44:59;5;0;1;0;20;4;6;0;10;73
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;10/6/2015;23:45:00 - 23:59:59;2;3;1;0;4;2;2;0;17;40
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;00:00:00 - 00:14:59;2;2;3;0;16;0;8;0;9;34
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;00:15:00 - 00:29:59;2;2;1;0;10;4;3;0;11;36
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;00:30:00 - 00:44:59;3;4;0;0;5;3;2;0;4;29
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;00:45:00 - 00:59:59;0;7;0;0;8;2;4;0;7;24
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;01:00:00 - 01:14:59;0;2;0;0;5;1;2;0;6;13
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;01:15:00 - 01:29:59;1;1;1;0;2;3;1;0;7;10
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;01:30:00 - 01:44:59;1;0;0;0;7;2;3;0;7;10
AV. MAL. MASCARENHAS DE MORAES, AEROP BAIRRO IMBIRIBEIRA;11/6/2015;01:45:00 - 01:59:59;0;1;1;0;3;0;2;0;3;15
